생산일,코드,권역,해수욕장,예측년월일,시간,평균기온,기온점수,평균수온,수온점수,최대풍속,풍속점수,최대파고,파고점수,총점수,예보지수
20210902,HS21,제주도,협재해수욕장,20210904,AM,26.8,4,26.6,5,11.4,1,0.3,5,3.75,보통
20210902,HS21,제주도,협재해수욕장,20210904,PM,26.4,4,26.3,5,11.9,1,0.3,5,3.75,보통
20210902,HS22,제주도,중문색달해수욕장,20210904,AM,26.7,4,28.2,5,10.6,1,0.4,5,3.75,보통
20210902,HS22,제주도,중문색달해수욕장,20210904,PM,26.1,4,28.3,5,11.1,1,0.4,5,3.75,보통
20210902,HS23,남해서부,율포해수욕장,20210904,AM,23.7,3,27.4,5,9.1,2,0.2,5,4.00,좋음
20210902,HS23,남해서부,율포해수욕장,20210904,PM,25.1,4,27.6,5,7.5,3,0.1,5,4.35,좋음
20210902,HS24,황해남부,송호해수욕장,20210904,AM,25.0,4,20.2,4,8.4,2,0.1,5,3.95,보통
20210902,HS24,황해남부,송호해수욕장,20210904,PM,25.3,4,21.2,4,9.1,2,0.1,5,3.95,보통
20210902,HS25,제주도,이호테우해수욕장,20210904,AM,26.9,4,24.1,5,9.1,2,0.6,4,3.50,보통
20210902,HS25,제주도,이호테우해수욕장,20210904,PM,25.6,4,24.5,5,9.3,2,0.6,4,3.50,보통
20210902,HS26,제주도,표선해비치해수욕장,20210904,AM,25.0,4,27.3,5,6.9,3,1.3,3,3.25,보통
20210902,HS26,제주도,표선해비치해수욕장,20210904,PM,24.1,4,27.5,5,6.7,3,1.2,3,3.25,보통
20210902,HS28,남해동부,구조라해수욕장,20210904,AM,24.2,4,24.7,5,8.3,2,0.2,5,4.05,좋음
20210902,HS28,남해동부,구조라해수욕장,20210904,PM,23.5,3,24.7,5,8.6,2,0.2,5,4.00,좋음
20210902,HS29,남해동부,해운대해수욕장,20210904,AM,23.8,3,24.2,5,10.3,1,0.7,4,3.15,보통
20210902,HS29,남해동부,해운대해수욕장,20210904,PM,24.0,4,24.1,5,10.5,1,0.7,4,3.20,보통
20210902,HS30,남해동부,광안리해수욕장,20210904,AM,23.9,3,24.2,5,9.8,2,0.7,4,3.45,보통
20210902,HS30,남해동부,광안리해수욕장,20210904,PM,24.0,4,24.1,5,9.6,2,0.7,4,3.50,보통
20210902,HS31,남해동부,송도해수욕장,20210904,AM,23.9,3,24.6,5,10.6,1,0.2,5,3.70,보통
20210902,HS31,남해동부,송도해수욕장,20210904,PM,23.9,3,24.7,5,10.3,1,0.2,5,3.70,보통
20210902,HS32,남해동부,송정해수욕장,20210904,AM,23.5,3,24.0,5,10.5,1,1.1,3,2.60,나쁨
20210902,HS32,남해동부,송정해수욕장,20210904,PM,23.7,3,24.0,5,11.2,1,1.0,3,2.60,나쁨
20210902,HS33,남해동부,다대포해수욕장,20210904,AM,24.0,4,24.2,5,10.6,1,0.6,4,3.20,보통
20210902,HS33,남해동부,다대포해수욕장,20210904,PM,24.1,4,24.2,5,10.7,1,0.6,4,3.20,보통
20210902,HS34,남해동부,일광해수욕장,20210904,AM,23.6,3,24.0,5,10.1,1,1.0,3,2.60,나쁨
20210902,HS34,남해동부,일광해수욕장,20210904,PM,23.7,3,24.3,5,10.8,1,1.0,3,2.60,나쁨
20210902,HS35,동해중부,경포해수욕장,20210904,AM,21.6,2,23.8,5,5.4,3,0.8,4,3.70,보통
20210902,HS35,동해중부,경포해수욕장,20210904,PM,21.9,2,24.2,5,4.9,4,0.8,4,4.00,좋음
20210902,HS36,동해중부,망상해수욕장,20210904,AM,22.2,3,23.3,5,4.8,4,0.8,4,4.05,좋음
20210902,HS36,동해중부,망상해수욕장,20210904,PM,21.3,2,23.6,5,4.8,4,0.8,4,4.00,좋음
20210902,HS37,동해중부,속초해수욕장,20210904,AM,21.4,2,23.7,5,4.6,4,0.7,4,4.00,좋음
20210902,HS37,동해중부,속초해수욕장,20210904,PM,21.8,2,24.0,5,5.1,3,0.7,4,3.70,보통
20210902,HS38,동해중부,낙산해수욕장,20210904,AM,21.4,2,23.3,5,4.5,4,0.8,4,4.00,좋음
20210902,HS38,동해중부,낙산해수욕장,20210904,PM,21.7,2,23.7,5,5.2,3,0.8,4,3.70,보통
20210902,HS39,동해남부,영일대해수욕장,20210904,AM,23.5,3,23.2,5,9.0,2,0.5,4,3.45,보통
20210902,HS39,동해남부,영일대해수욕장,20210904,PM,23.2,3,23.3,5,8.5,2,0.6,4,3.45,보통
20210902,HS40,동해남부,월포해수욕장,20210904,AM,22.8,3,23.5,5,9.9,2,0.9,4,3.45,보통
20210902,HS40,동해남부,월포해수욕장,20210904,PM,23.1,3,23.6,5,10.2,1,1.0,3,2.60,나쁨
20210902,HS41,동해중부,주문진해수욕장,20210904,AM,21.6,2,23.9,5,4.4,4,0.7,4,4.00,좋음
20210902,HS41,동해중부,주문진해수욕장,20210904,PM,21.8,2,24.2,5,5.2,3,0.7,4,3.70,보통
20210902,HS42,동해남부,고래불해수욕장,20210904,AM,22.6,3,23.0,5,9.4,2,0.9,4,3.45,보통
20210902,HS42,동해남부,고래불해수욕장,20210904,PM,22.8,3,23.2,5,9.8,2,1.0,3,2.90,나쁨
20210902,HS43,동해중부,화진포해수욕장,20210904,AM,21.3,2,24.0,5,3.7,4,0.6,4,4.00,좋음
20210902,HS43,동해중부,화진포해수욕장,20210904,PM,21.5,2,24.3,5,4.4,4,0.6,4,4.00,좋음
20210902,HS44,동해남부,관성해수욕장,20210904,AM,23.2,3,24.1,5,7.8,3,1.0,3,3.20,보통
20210902,HS44,동해남부,관성해수욕장,20210904,PM,22.8,3,24.0,5,7.8,3,1.0,3,3.20,보통
20210902,HS46,동해중부,삼척해수욕장,20210904,AM,22.0,3,22.9,5,5.3,3,0.9,4,3.75,보통
20210902,HS46,동해중부,삼척해수욕장,20210904,PM,22.1,3,23.2,5,5.5,3,0.9,4,3.75,보통
20210902,HS47,동해중부,송지호해수욕장,20210904,AM,21.4,2,23.4,5,4.1,4,0.7,4,4.00,좋음
20210902,HS47,동해중부,송지호해수욕장,20210904,PM,21.7,2,23.7,5,4.4,4,0.8,4,4.00,좋음
20210902,HS49,동해남부,칠포해수욕장,20210904,AM,22.9,3,23.5,5,10.2,1,1.1,3,2.60,나쁨
20210902,HS49,동해남부,칠포해수욕장,20210904,PM,23.2,3,23.5,5,10.4,1,1.2,3,2.60,나쁨
20210902,HS50,동해남부,진하해수욕장,20210904,AM,23.4,3,23.9,5,10.1,1,1.2,3,2.60,나쁨
20210902,HS50,동해남부,진하해수욕장,20210904,PM,23.7,3,23.9,5,10.1,1,1.2,3,2.60,나쁨
20210902,HS51,황해남부,변산해수욕장,20210904,AM,23.7,3,26.4,5,5.5,3,0.1,5,4.30,좋음
20210902,HS51,황해남부,변산해수욕장,20210904,PM,25.3,4,26.7,5,6.0,3,0.1,5,4.35,좋음
20210902,HS52,황해남부,선유도해수욕장,20210904,AM,23.4,3,25.6,5,4.9,4,0.2,5,4.60,좋음
20210902,HS52,황해남부,선유도해수욕장,20210904,PM,25.7,4,25.9,5,8.4,2,0.2,5,4.05,좋음
20210902,HS53,황해남부,구시포해수욕장,20210904,AM,24.8,4,27.1,5,5.6,3,0.1,5,4.35,좋음
20210902,HS53,황해남부,구시포해수욕장,20210904,PM,26.1,4,27.3,5,5.7,3,0.2,5,4.35,좋음
